"Time","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.247:9101","140.114.28.247:9101","140.114.28.247:9101","140.114.28.247:9101"
1627021420000,88,0,0,15,0,49,89,0,99,46,0,0
1627021425000,86,0,0,0,0,0,85,0,98,36,0,0
1627021430000,99,0,94,68,0,0,87,45,86,31,0,1
1627021435000,81,0,72,43,62,22,89,57,81,3,0,0
1627021440000,100,5,49,29,50,0,99,42,81,49,2,0
1627021445000,94,0,63,73,68,20,96,55,87,31,0,0
1627021450000,99,0,0,54,0,0,99,26,98,37,64,0
1627021455000,83,69,39,77,48,40,94,59,98,54,30,0
1627021460000,98,67,47,31,46,71,98,63,98,31,35,0
1627021465000,99,0,57,66,80,57,99,27,86,31,19,95
1627021470000,99,36,71,29,75,1,98,0,97,53,0,50
1627021475000,99,18,57,63,45,46,86,7,100,33,0,17
1627021480000,100,43,79,1,43,0,87,0,99,35,55,11
1627021485000,87,32,50,73,59,66,89,89,98,43,0,69
1627021490000,89,40,70,0,48,28,98,32,99,37,48,5
1627021495000,89,10,53,40,69,0,99,49,100,43,1,69
1627021500000,99,54,67,0,75,35,89,50,99,35,67,0
1627021505000,96,0,0,0,0,0,99,0,0,47,0,6
1627021510000,89,0,0,0,0,0,98,0,0,44,0,13
1627021515000,99,0,0,0,0,0,96,0,0,39,0,0
1627021520000,98,0,0,0,0,68,100,0,0,31,0,49
1627021525000,99,0,0,0,42,18,88,0,0,56,0,0
1627021530000,89,0,0,0,31,3,99,0,0,31,0,60
1627021535000,96,12,0,0,37,56,87,0,0,52,0,0
1627021540000,88,0,0,0,53,18,89,4,31,51,0,14
1627021545000,99,0,2,0,41,0,98,13,0,53,0,49
1627021550000,88,0,81,0,47,0,89,0,0,31,0,0
1627021555000,87,0,71,0,44,0,99,0,0,46,0,0
1627021560000,99,0,99,0,53,0,100,0,0,40,0,69
1627021565000,96,0,98,0,39,0,99,0,0,34,58,38
1627021570000,54,0,99,0,31,0,98,6,4,35,54,65
1627021575000,99,0,98,43,31,64,58,0,0,31,48,33
1627021580000,92,0,99,56,79,0,92,0,0,37,45,30
1627021585000,85,45,99,34,31,12,89,21,38,40,50,63
1627021590000,90,36,95,34,31,0,88,0,6,34,35,20
1627021595000,98,39,99,47,46,0,94,33,17,31,51,68
1627021600000,100,26,84,33,54,0,89,48,1,31,52,0
1627021605000,98,0,95,34,48,0,82,0,68,45,34,68
1627021610000,100,0,89,56,31,0,98,0,48,35,49,10
1627021615000,87,12,99,55,47,90,89,68,0,32,52,59
1627021620000,55,5,97,37,31,0,100,18,11,58,1,0
1627021625000,90,61,99,54,41,66,90,31,0,41,54,54
1627021630000,89,29,100,57,45,1,96,0,26,34,56,52
1627021635000,90,68,90,3,58,0,99,62,67,49,57,61
1627021640000,89,57,99,34,33,55,98,62,89,41,59,20
1627021645000,99,0,85,59,55,46,89,0,17,0,41,65
1627021650000,99,13,99,60,31,0,99,12,62,58,34,0
1627021655000,89,0,80,34,30,24,90,0,46,48,49,38
1627021660000,93,0,82,62,33,48,90,0,62,44,38,53
1627021665000,90,18,97,47,42,39,88,27,51,61,55,51
1627021670000,90,68,100,34,52,0,89,68,60,79,34,66
1627021675000,100,0,99,34,48,0,96,33,43,36,43,23
1627021680000,97,0,86,36,31,25,99,14,4,33,34,42
1627021685000,99,40,90,39,57,66,95,68,60,49,64,4
1627021690000,90,15,86,3,87,66,96,41,53,43,48,0
1627021695000,83,0,82,34,31,75,98,0,0,39,57,28
1627021700000,100,0,80,43,31,57,89,1,0,31,37,0
1627021705000,90,0,89,37,34,0,86,5,0,43,45,84
1627021710000,98,68,89,41,39,43,99,15,20,31,57,0
1627021715000,89,22,85,41,38,64,88,69,4,31,41,56
1627021720000,89,58,88,34,33,9,99,54,19,51,43,69
1627021725000,98,0,96,34,31,66,86,68,63,42,63,69
1627021730000,90,37,98,49,31,0,99,49,0,34,58,47
1627021735000,99,69,91,41,48,66,89,0,55,61,41,69
1627021740000,96,66,91,34,39,66,91,0,18,40,43,69
1627021745000,88,69,85,0,47,0,90,34,36,54,35,46
1627021750000,100,27,86,56,31,0,94,68,21,46,53,11
1627021755000,89,1,98,46,32,23,90,32,0,45,38,63
1627021760000,89,0,99,57,33,41,88,0,15,52,38,55
1627021765000,99,0,99,50,31,0,88,24,0,36,51,31
1627021770000,100,1,90,36,31,79,99,0,17,31,59,0
1627021775000,99,54,100,48,31,66,90,6,67,52,47,32
1627021780000,99,60,63,43,33,0,100,0,68,41,53,4
1627021785000,87,35,98,55,54,40,99,0,28,31,40,50
1627021790000,96,69,87,47,31,10,99,55,68,36,56,22
1627021795000,97,8,100,52,50,66,88,54,66,50,34,68
1627021800000,87,56,85,34,79,65,84,68,25,88,44,0
1627021805000,90,7,100,37,38,0,95,48,42,46,51,2
1627021810000,99,1,86,36,31,28,100,1,82,34,85,28
1627021815000,90,19,98,49,43,17,89,1,28,43,34,0
1627021820000,90,61,88,34,31,35,90,25,49,31,34,0
1627021825000,88,17,83,47,38,0,89,24,38,41,34,40
1627021830000,97,38,99,34,52,58,88,39,68,48,35,32
1627021835000,100,43,99,43,31,11,100,0,68,53,36,0
1627021840000,99,69,94,58,44,0,89,0,0,44,56,3
1627021845000,87,63,83,34,31,80,99,50,68,52,57,0
1627021850000,86,69,92,39,31,0,89,19,6,53,40,15
1627021855000,95,69,88,45,0,66,100,25,50,36,56,0
1627021860000,88,0,89,56,31,0,99,68,0,50,38,77
1627021865000,99,57,99,47,39,1,95,46,0,46,85,48
1627021870000,90,66,84,34,31,55,100,27,0,31,42,24
1627021875000,81,62,87,34,31,54,99,53,58,30,46,0
1627021880000,87,0,89,15,39,0,89,59,67,59,61,0
1627021885000,86,0,89,54,30,66,90,68,0,34,55,0
1627021890000,87,0,86,34,31,0,90,0,48,36,44,22
1627021895000,99,44,86,60,31,66,94,65,49,47,48,0
1627021900000,98,1,95,43,31,3,100,68,68,31,51,4
